metric_type,country,Month,zone,Average,Min,Max,Country,2021 carbon stock (million t),Norm Min,Norm Max,Norm Average,Average Score,Total Average Score,Max Score,Min Score
GWIS Weekly Burnt Areas,Brazil,1.0,America,82362.48,14979.0,254056.5,Brazil,51894.2395,0.28864475410608914,4.895658987352536,1.5871218230300879,1,1.7,1,1
GWIS Weekly Burnt Areas,Brazil,2.0,America,54124.854999999996,8686.25,161273.0,Brazil,51894.2395,0.1673837035418931,3.1077245095768284,1.042983874925077,1,1.5,1,1
GWIS Weekly Burnt Areas,Brazil,3.0,America,69251.702,19483.8,197873.6,Brazil,51894.2395,0.37545207691115695,3.8130166644026064,1.3344776350369294,2,1.5,2,2
GWIS Weekly Burnt Areas,Brazil,4.0,America,55744.3975,24188.75,122371.5,Brazil,51894.2395,0.46611628252110715,2.3580941002131843,1.0741923966339268,2,1.5,2,1
GWIS Weekly Burnt Areas,Brazil,5.0,America,107607.0825,43024.5,230727.25,Brazil,51894.2395,0.8290804608476823,4.446105236786445,2.073584342632095,3,2.0,2,1
GWIS Weekly Burnt Areas,Brazil,6.0,America,206097.484,138382.4,295551.4,Brazil,51894.2395,2.666623527646069,5.6952641150083725,3.9714905929009707,4,2.5,3,2
GWIS Weekly Burnt Areas,Brazil,7.0,America,467772.0625,247574.0,899678.75,Brazil,51894.2395,4.7707414615836115,17.33677492277346,9.013949660058126,4,2.8,3,2
GWIS Weekly Burnt Areas,Brazil,8.0,America,1471383.0,633699.5,2371095.25,Brazil,51894.2395,12.211365001311947,45.690914306586954,28.35349384010146,1,2.3,1,2
GWIS Weekly Burnt Areas,Brazil,9.0,America,2286247.482,958655.0,3655545.0,Brazil,51894.2395,18.473244992828153,70.44221160616488,44.05590107934812,1,2.3,1,2
GWIS Weekly Burnt Areas,Brazil,10.0,America,1455732.895,681831.25,2875864.75,Brazil,51894.2395,13.13886197330245,55.417803164838745,28.05191691844718,4,3.3,4,2
GWIS Weekly Burnt Areas,Brazil,11.0,America,580556.79,61871.25,1297828.0,Brazil,51894.2395,1.192256608751343,25.00909566272765,11.187307022776585,1,2.0,1,2
GWIS Weekly Burnt Areas,Brazil,12.0,America,271696.734,30849.2,848143.4,Brazil,51894.2395,0.5944628979484322,16.343690709640324,5.235585618322819,1,1.8,1,1
GWIS Weekly Burnt Areas,Finland,1.0,Europe,0.0,0.0,0.0,Finland,863.4188,0.0,0.0,0.0,1,1.2,1,1
GWIS Weekly Burnt Areas,Finland,2.0,Europe,0.0,0.0,0.0,Finland,863.4188,0.0,0.0,0.0,1,1.3,1,1
GWIS Weekly Burnt Areas,Finland,3.0,Europe,0.0,0.0,0.0,Finland,863.4188,0.0,0.0,0.0,1,1.2,1,1
GWIS Weekly Burnt Areas,Finland,4.0,Europe,9.75,0.0,83.5,Finland,863.4188,0.0,0.09670857294281755,0.011292318397514624,1,1.3,1,1
GWIS Weekly Burnt Areas,Finland,5.0,Europe,58.1475,0.0,346.5,Finland,863.4188,0.0,0.4013116230501351,0.06734564964302375,2,1.7,2,1
GWIS Weekly Burnt Areas,Finland,6.0,Europe,87.0,0.0,571.8,Finland,863.4188,0.0,0.6622510420203961,0.10076222570089972,2,2.0,2,1
GWIS Weekly Burnt Areas,Finland,7.0,Europe,70.1875,0.0,602.75,Finland,863.4188,0.0,0.6980969142668656,0.08129021513082643,2,2.2,2,1
GWIS Weekly Burnt Areas,Finland,8.0,Europe,29.435,0.0,233.75,Finland,863.4188,0.0,0.2707260949147737,0.03409121969547107,1,1.5,1,1
GWIS Weekly Burnt Areas,Finland,9.0,Europe,6.234,0.0,54.8,Finland,863.4188,0.0,0.06346862032654373,0.007220134655395504,1,1.3,1,1
GWIS Weekly Burnt Areas,Finland,10.0,Europe,12.3325,0.0,129.0,Finland,863.4188,0.0,0.1494060587978858,0.014283335039728113,2,1.7,2,1
GWIS Weekly Burnt Areas,Finland,11.0,Europe,0.0,0.0,0.0,Finland,863.4188,0.0,0.0,0.0,1,1.3,1,1
GWIS Weekly Burnt Areas,Finland,12.0,Europe,0.0,0.0,0.0,Finland,863.4188,0.0,0.0,0.0,1,1.2,1,1
GWIS Weekly Burnt Areas,Hungary,1.0,Europe,3.9575,0.0,47.5,Hungary,136.7524,0.0,0.3473430813645684,0.028939163042111145,1,1.5,1,1
GWIS Weekly Burnt Areas,Hungary,2.0,Europe,76.3925,0.0,393.25,Hungary,136.7524,0.0,2.875635089402453,0.5586190809082693,1,2.0,1,1
GWIS Weekly Burnt Areas,Hungary,3.0,Europe,822.05,0.0,4200.2,Hungary,136.7524,0.0,30.713903375736002,6.011229053384072,3,3.2,3,1
GWIS Weekly Burnt Areas,Hungary,4.0,Europe,183.3125,0.0,732.0,Hungary,136.7524,0.0,5.352739695976085,1.340470075845104,3,3.0,2,1
GWIS Weekly Burnt Areas,Hungary,5.0,Europe,96.5625,0.0,707.75,Hungary,136.7524,0.0,5.175411912332069,0.7061119219845502,2,2.5,3,1
GWIS Weekly Burnt Areas,Hungary,6.0,Europe,47.416,0.0,414.4,Hungary,136.7524,0.0,3.030294166683729,0.3467288325469973,2,2.3,2,1
GWIS Weekly Burnt Areas,Hungary,7.0,Europe,191.2275,0.0,1077.0,Hungary,136.7524,0.0,7.875547339571372,1.3983484019293262,3,3.2,3,1
GWIS Weekly Burnt Areas,Hungary,8.0,Europe,132.915,0.0,534.5,Hungary,136.7524,0.0,3.9085237260918273,0.9719390665172969,1,2.7,1,1
GWIS Weekly Burnt Areas,Hungary,9.0,Europe,126.73400000000001,0.0,669.0,Hungary,136.7524,0.0,4.8920530827978155,0.9267405910243623,1,2.5,1,1
GWIS Weekly Burnt Areas,Hungary,10.0,Europe,259.6675,0.0,1461.25,Hungary,136.7524,0.0,10.685370055662643,1.8988149385312436,3,3.2,3,1
GWIS Weekly Burnt Areas,Hungary,11.0,Europe,43.605000000000004,0.0,264.75,Hungary,136.7524,0.0,1.9359806482372521,0.3188609486926738,1,2.0,1,1
GWIS Weekly Burnt Areas,Hungary,12.0,Europe,11.384,0.0,114.6,Hungary,136.7524,0.0,0.8380108868290429,0.08324533975272098,1,1.7,1,1
GWIS Weekly Burnt Areas,Iceland,1.0,Europe,13.0425,0.0,125.75,Iceland,0.7915,0.0,158.87555274794693,16.47820593809223,1,2.7,1,1
GWIS Weekly Burnt Areas,Iceland,2.0,Europe,41.667500000000004,0.0,481.25,Iceland,0.7915,0.0,608.0227416298168,52.64371446620342,1,2.7,1,1
GWIS Weekly Burnt Areas,Iceland,3.0,Europe,59.434000000000005,0.0,627.6,Iceland,0.7915,0.0,792.9248262792167,75.09033480732786,5,3.8,5,1
GWIS Weekly Burnt Areas,Iceland,4.0,Europe,118.39750000000001,0.0,1404.25,Iceland,0.7915,0.0,1774.1629816803538,149.58622867972207,5,4.5,5,1
GWIS Weekly Burnt Areas,Iceland,5.0,Europe,3.395,0.0,40.75,Iceland,0.7915,0.0,51.48452305748579,4.289324068224889,3,4.3,4,1
GWIS Weekly Burnt Areas,Iceland,6.0,Europe,91.21799999999999,0.0,1094.6,Iceland,0.7915,0.0,1382.9437776373973,115.24699936828804,5,4.0,5,1
GWIS Weekly Burnt Areas,Iceland,7.0,Europe,201.56,0.0,1426.0,Iceland,0.7915,0.0,1801.6424510423246,254.6557169930512,5,4.2,5,1
GWIS Weekly Burnt Areas,Iceland,8.0,Europe,213.98,0.0,1711.25,Iceland,0.7915,0.0,2162.0341124447255,270.3474415666456,1,2.8,4,1
GWIS Weekly Burnt Areas,Iceland,9.0,Europe,405.05,0.0,4484.0,Iceland,0.7915,0.0,5665.192672141504,511.7498420720152,2,3.0,5,1
GWIS Weekly Burnt Areas,Iceland,10.0,Europe,76.08250000000001,0.0,705.25,Iceland,0.7915,0.0,891.0296904611497,96.12444725205307,5,4.0,5,1
GWIS Weekly Burnt Areas,Iceland,11.0,Europe,28.9375,0.0,298.5,Iceland,0.7915,0.0,377.1320277953253,36.56032849020846,1,2.7,1,1
GWIS Weekly Burnt Areas,Iceland,12.0,Europe,127.168,0.0,1325.6,Iceland,0.7915,0.0,1674.7946936197093,160.66708780795958,1,2.7,4,1
GWIS Weekly Burnt Areas,India,1.0,Asia,32595.9775,6306.0,63120.75,India,3005.6956,2.0980168450857097,21.000380078408472,10.844736739142846,1,2.5,1,2
GWIS Weekly Burnt Areas,India,2.0,Asia,103232.0225,8032.25,316363.5,India,3005.6956,2.6723431341483814,105.25467049956755,34.34546815053394,1,2.5,1,2
GWIS Weekly Burnt Areas,India,3.0,Asia,569235.7860000001,116683.6,1388611.2,India,3005.6956,38.820830692236434,461.993290338516,189.38570692255067,5,4.3,5,3
GWIS Weekly Burnt Areas,India,4.0,Asia,406837.565,137181.0,843298.75,India,3005.6956,45.640350273660445,280.5669176878723,135.3555446532909,5,4.3,5,2
GWIS Weekly Burnt Areas,India,5.0,Asia,132547.4575,51314.25,303056.75,India,3005.6956,17.07233759799229,100.82749231159669,44.09876286208091,5,4.2,5,2
GWIS Weekly Burnt Areas,India,6.0,Asia,25385.316,3583.6,86120.8,India,3005.6956,1.1922697694337376,28.652535539527022,8.445737485858514,4,3.2,4,2
GWIS Weekly Burnt Areas,India,7.0,Asia,1137.23,210.5,3229.75,India,3005.6956,0.07003370534261687,1.0745432771036427,0.37835834074481794,2,1.8,2,1
GWIS Weekly Burnt Areas,India,8.0,Asia,889.67,233.0,2285.5,India,3005.6956,0.0775194933246068,0.7603897081261323,0.2959947108416434,1,1.5,1,1
GWIS Weekly Burnt Areas,India,9.0,Asia,2070.098,183.2,4385.0,India,3005.6956,0.060950949257802416,1.4588969022678144,0.6887250991085059,1,1.8,1,1
GWIS Weekly Burnt Areas,India,10.0,Asia,70240.9375,19772.25,149026.0,India,3005.6956,6.578260952306681,49.58120176906803,23.36927847916469,4,3.3,4,2
GWIS Weekly Burnt Areas,India,11.0,Asia,206568.8125,51452.0,381260.5,India,3005.6956,17.118167255526476,126.84601195144312,68.72579262517469,1,2.8,1,2
GWIS Weekly Burnt Areas,India,12.0,Asia,31546.766000000003,9300.2,62343.6,India,3005.6956,3.0941922395601207,20.74182096151054,10.495662301931041,1,2.5,1,2
GWIS Weekly Burnt Areas,Israel,1.0,Asia,7.3125,0.0,87.75,Israel,0.6244,0.0,140.5349135169763,11.71124279308136,1,3.7,1,1
GWIS Weekly Burnt Areas,Israel,2.0,Asia,9.395,0.0,112.75,Israel,0.6244,0.0,180.57335041639976,15.046444586803332,1,3.7,1,1
GWIS Weekly Burnt Areas,Israel,3.0,Asia,3.15,0.0,37.8,Israel,0.6244,0.0,60.53811659192825,5.044843049327355,3,4.3,4,1
GWIS Weekly Burnt Areas,Israel,4.0,Asia,72.4375,0.0,744.0,Israel,0.6244,0.0,1191.543882126842,116.01137091607944,5,5.0,5,1
GWIS Weekly Burnt Areas,Israel,5.0,Asia,219.4375,0.0,1083.75,Israel,0.6244,0.0,1735.6662395900066,351.43737988468934,5,5.0,5,1
GWIS Weekly Burnt Areas,Israel,6.0,Asia,230.416,0.0,748.2,Israel,0.6244,0.0,1198.270339525945,369.01985906470213,5,5.0,5,1
GWIS Weekly Burnt Areas,Israel,7.0,Asia,222.5825,0.0,709.0,Israel,0.6244,0.0,1135.490070467649,356.4742152466368,5,5.0,5,1
GWIS Weekly Burnt Areas,Israel,8.0,Asia,222.14749999999998,0.0,813.25,Israel,0.6244,0.0,1302.4503523382448,355.7775464445868,1,3.8,3,1
GWIS Weekly Burnt Areas,Israel,9.0,Asia,129.38400000000001,0.0,574.8,Israel,0.6244,0.0,920.5637411915438,207.21332479180018,1,3.7,1,1
GWIS Weekly Burnt Areas,Israel,10.0,Asia,148.75,0.0,667.5,Israel,0.6244,0.0,1069.0262652146062,238.22869955156952,5,5.0,5,1
GWIS Weekly Burnt Areas,Israel,11.0,Asia,120.25,0.0,639.0,Israel,0.6244,0.0,1023.3824471492634,192.5848814862268,1,3.7,1,1
GWIS Weekly Burnt Areas,Israel,12.0,Asia,2.684,0.0,32.2,Israel,0.6244,0.0,51.569506726457405,4.298526585522102,1,3.7,1,1
GWIS Weekly Burnt Areas,Italy,1.0,Europe,397.9375,0.0,2735.5,Italy,663.7759,0.0,4.121119793592988,0.5995057970619301,1,1.7,1,1
GWIS Weekly Burnt Areas,Italy,2.0,Europe,581.0425,0.0,3688.75,Italy,663.7759,0.0,5.557221947949602,0.8753594398350407,1,1.5,1,1
GWIS Weekly Burnt Areas,Italy,3.0,Europe,1072.1860000000001,0.0,4257.0,Italy,663.7759,0.0,6.41330907012442,1.615283109856806,2,2.2,2,1
GWIS Weekly Burnt Areas,Italy,4.0,Europe,644.8125,0.0,1984.0,Italy,663.7759,0.0,2.9889605814251468,0.9714310206200617,2,1.8,2,1
GWIS Weekly Burnt Areas,Italy,5.0,Europe,558.0825,0.0,2304.0,Italy,663.7759,0.0,3.4710509977840416,0.84076945246129,2,2.2,2,1
GWIS Weekly Burnt Areas,Italy,6.0,Europe,2250.2,105.8,7017.2,Italy,663.7759,0.15939114390865952,10.57164021773011,3.389999546533702,3,3.3,3,1
GWIS Weekly Burnt Areas,Italy,7.0,Europe,10599.79,1607.0,35180.0,Italy,663.7759,2.420997809652324,52.99981514845598,15.96892867005265,4,3.5,4,2
GWIS Weekly Burnt Areas,Italy,8.0,Europe,13471.605,2577.25,36027.0,Italy,663.7759,3.882711017378004,54.27584821925593,20.29541144835177,1,2.5,1,2
GWIS Weekly Burnt Areas,Italy,9.0,Europe,5192.882,676.4,18909.4,Italy,663.7759,1.0190186175786136,28.48762662217776,7.823245767133154,1,2.5,1,2
GWIS Weekly Burnt Areas,Italy,10.0,Europe,1762.145,75.0,8048.5,Italy,663.7759,0.11298994133411593,12.125327237701761,2.654728802296076,3,2.7,3,1
GWIS Weekly Burnt Areas,Italy,11.0,Europe,244.48,0.0,1289.5,Italy,663.7759,0.0,1.9426737246712333,0.36831707809819547,1,1.5,1,1
GWIS Weekly Burnt Areas,Italy,12.0,Europe,383.116,0.0,2015.6,Italy,663.7759,0.0,3.0365670100405873,0.5771767248554821,1,1.5,1,1
GWIS Weekly Burnt Areas,Mexico,1.0,America,18465.2075,3879.0,34790.0,Mexico,2022.0035,1.9183943054500152,17.205707111782942,9.132134291557854,1,2.7,1,1
GWIS Weekly Burnt Areas,Mexico,2.0,America,29713.7725,3037.25,75228.75,Mexico,2022.0035,1.5020992792544623,37.20505429392185,14.695213188305559,1,2.5,1,2
GWIS Weekly Burnt Areas,Mexico,3.0,America,102763.8,31816.0,219439.6,Mexico,2022.0035,15.734888688372695,108.52582599387192,50.82276069255073,4,3.5,4,3
GWIS Weekly Burnt Areas,Mexico,4.0,America,340340.125,167040.25,545834.25,Mexico,2022.0035,82.61125660761715,269.9472330290229,168.3182670059671,5,4.3,5,2
GWIS Weekly Burnt Areas,Mexico,5.0,America,417584.91500000004,146828.5,695133.25,Mexico,2022.0035,72.6153540288135,343.78439503195716,206.52037199737785,5,4.3,5,2
GWIS Weekly Burnt Areas,Mexico,6.0,America,117960.61799999999,30111.0,244180.8,Mexico,2022.0035,14.891665617789485,120.76180877036067,58.33848358818369,5,4.3,5,2
GWIS Weekly Burnt Areas,Mexico,7.0,America,14828.855,5159.75,33052.5,Mexico,2022.0035,2.551800726358782,16.346410874165155,7.333743487585457,4,3.5,3,2
GWIS Weekly Burnt Areas,Mexico,8.0,America,9139.0625,3696.5,21041.0,Mexico,2022.0035,1.8281372905635425,10.406015617678209,4.519805480059753,1,2.0,1,2
GWIS Weekly Burnt Areas,Mexico,9.0,America,5423.683999999999,1478.2,14989.6,Mexico,2022.0035,0.7310570926311453,7.413241371738477,2.682331657685063,1,2.2,1,1
GWIS Weekly Burnt Areas,Mexico,10.0,America,5776.625,1860.25,17760.75,Mexico,2022.0035,0.9200033531099229,8.783738504903676,2.856881800649702,3,2.8,3,1
GWIS Weekly Burnt Areas,Mexico,11.0,America,5486.895,501.5,11028.75,Mexico,2022.0035,0.2480213313181703,5.45436741331061,2.7135932257288378,1,2.2,1,1
GWIS Weekly Burnt Areas,Mexico,12.0,America,10896.15,3050.0,21510.2,Mexico,2022.0035,1.5084049063218734,10.638062693758938,5.388788891809535,1,2.5,1,2
GWIS Weekly Burnt Areas,Russia,1.0,Europe,5213.5625,1016.5,15119.0,Russia,40896.0299,0.02485571343931358,0.36969358729855584,0.12748334038165401,1,1.0,1,1
GWIS Weekly Burnt Areas,Russia,2.0,Europe,19557.585,955.25,108584.5,Russia,40896.0299,0.02335801304761859,2.6551354805225236,0.47822698310380485,1,1.0,1,1
GWIS Weekly Burnt Areas,Russia,3.0,Europe,178118.8,21944.6,506492.8,Russia,40896.0299,0.5365948737239161,12.384889223684766,4.355405657603942,3,2.2,3,2
GWIS Weekly Burnt Areas,Russia,4.0,Europe,817384.915,247178.25,1570089.0,Russia,40896.0299,6.04406468315889,38.392210780342765,19.986901344670624,4,3.0,4,2
GWIS Weekly Burnt Areas,Russia,5.0,Europe,529986.585,125605.25,1206051.0,Russia,40896.0299,3.071331136717503,29.49066212414912,12.959365158327996,4,3.2,4,2
GWIS Weekly Burnt Areas,Russia,6.0,Europe,391054.534,65707.2,1279529.0,Russia,40896.0299,1.6066889661580572,31.287364644654662,9.562163734626964,4,2.8,4,2
GWIS Weekly Burnt Areas,Russia,7.0,Europe,890063.2075,197171.25,2086177.75,Russia,40896.0299,4.821280952750868,51.01174258482239,21.764049216425285,5,3.5,4,2
GWIS Weekly Burnt Areas,Russia,8.0,Europe,390706.22750000004,146016.0,770304.0,Russia,40896.0299,3.570419924795683,18.835666979987217,9.553646856561986,1,2.3,1,2
GWIS Weekly Burnt Areas,Russia,9.0,Europe,169741.502,29313.4,495752.6,Russia,40896.0299,0.7167786230516229,12.122267154347908,4.150561861751768,1,1.8,1,1
GWIS Weekly Burnt Areas,Russia,10.0,Europe,148656.1875,40359.5,359272.0,Russia,40896.0299,0.9868806360590029,8.785009226531301,3.634978453006266,3,2.3,3,1
GWIS Weekly Burnt Areas,Russia,11.0,Europe,44113.104999999996,8442.25,132446.0,Russia,40896.0299,0.2064320184781555,3.2386028747499522,1.0786647287735867,1,1.5,1,1
GWIS Weekly Burnt Areas,Russia,12.0,Europe,6826.116,1130.2,19298.2,Russia,40896.0299,0.02763593441132534,0.47188443590217544,0.1669139037870275,1,1.0,1,1
GWIS Weekly Burnt Areas,Saudi Arabia,1.0,Asia,129.0425,0.0,494.5,Saudi Arabia,16.1889,0.0,30.545620764845047,7.971048063796799,1,3.2,1,1
GWIS Weekly Burnt Areas,Saudi Arabia,2.0,Asia,72.5625,0.0,445.25,Saudi Arabia,16.1889,0.0,27.503412832249257,4.482237829624002,1,3.3,1,1
GWIS Weekly Burnt Areas,Saudi Arabia,3.0,Asia,122.684,0.0,503.8,Saudi Arabia,16.1889,0.0,31.120088455670242,7.578278944214863,3,3.8,3,1
GWIS Weekly Burnt Areas,Saudi Arabia,4.0,Asia,87.875,0.0,527.75,Saudi Arabia,16.1889,0.0,32.599497186343726,5.428101971103658,3,4.0,3,1
GWIS Weekly Burnt Areas,Saudi Arabia,5.0,Asia,108.27000000000001,0.0,388.25,Saudi Arabia,16.1889,0.0,23.982481823965802,6.687915794155255,4,4.5,3,1
GWIS Weekly Burnt Areas,Saudi Arabia,6.0,Asia,401.7,0.0,1752.0,Saudi Arabia,16.1889,0.0,108.22230046513351,24.81329800048181,5,4.8,5,1
GWIS Weekly Burnt Areas,Saudi Arabia,7.0,Asia,220.16750000000002,0.0,859.75,Saudi Arabia,16.1889,0.0,53.10737604160875,13.599904873092058,4,4.5,4,1
GWIS Weekly Burnt Areas,Saudi Arabia,8.0,Asia,202.08249999999998,0.0,1114.0,Saudi Arabia,16.1889,0.0,68.81258146013627,12.482781411955104,1,3.5,1,1
GWIS Weekly Burnt Areas,Saudi Arabia,9.0,Asia,168.666,0.0,810.6,Saudi Arabia,16.1889,0.0,50.07134518095732,10.418620165669068,1,3.5,1,1
GWIS Weekly Burnt Areas,Saudi Arabia,10.0,Asia,228.7075,0.0,1015.75,Saudi Arabia,16.1889,0.0,62.743608274805574,14.12742681714014,4,4.5,4,1
GWIS Weekly Burnt Areas,Saudi Arabia,11.0,Asia,110.835,0.0,549.5,Saudi Arabia,16.1889,0.0,33.943010334241364,6.846357689528009,1,3.5,1,1
GWIS Weekly Burnt Areas,Saudi Arabia,12.0,Asia,65.48400000000001,0.0,402.8,Saudi Arabia,16.1889,0.0,24.881245791869738,4.044993792042696,1,3.2,1,1
GWIS Weekly Burnt Areas,Spain,1.0,Europe,827.7925,0.0,3991.5,Spain,714.2029,0.0,5.588747959438417,1.1590438795473947,1,2.0,1,1
GWIS Weekly Burnt Areas,Spain,2.0,Europe,1767.48,0.0,8338.75,Spain,714.2029,0.0,11.67560366948944,2.4747589235495964,1,2.0,1,1
GWIS Weekly Burnt Areas,Spain,3.0,Europe,4806.884,28.4,21383.2,Spain,714.2029,0.039764610308919215,29.939951237946527,6.730417924654184,3,2.7,3,2
GWIS Weekly Burnt Areas,Spain,4.0,Europe,2136.9975,77.75,12757.75,Spain,714.2029,0.10886262153234046,17.862921027063877,2.992143409106852,3,2.3,3,1
GWIS Weekly Burnt Areas,Spain,5.0,Europe,1194.085,0.0,5395.25,Spain,714.2029,0.0,7.5542258369435356,1.6719128415748523,3,2.3,3,1
GWIS Weekly Burnt Areas,Spain,6.0,Europe,2881.302,0.0,22003.0,Spain,714.2029,0.0,30.807771853068644,4.034290535644703,4,3.0,4,1
GWIS Weekly Burnt Areas,Spain,7.0,Europe,6388.9175,594.5,41394.25,Spain,714.2029,0.8323965080511434,57.95866972816828,8.94552164377938,4,3.0,4,2
GWIS Weekly Burnt Areas,Spain,8.0,Europe,6952.5,605.25,23819.5,Spain,714.2029,0.8474482531504702,33.351166734271175,9.734628632843691,1,2.2,1,1
GWIS Weekly Burnt Areas,Spain,9.0,Europe,4452.55,229.8,17020.0,Spain,714.2029,0.3217573045418886,23.83076293865511,6.234292803907685,1,2.2,1,1
GWIS Weekly Burnt Areas,Spain,10.0,Europe,2894.3125,102.5,16618.75,Spain,714.2029,0.14351663931916267,23.268947801808142,4.0525073477018925,3,2.8,3,1
GWIS Weekly Burnt Areas,Spain,11.0,Europe,996.0,0.0,3817.25,Spain,714.2029,0.0,5.344769672595841,1.3945616854818148,1,2.0,1,1
GWIS Weekly Burnt Areas,Spain,12.0,Europe,839.2,0.0,5993.0,Spain,714.2029,0.0,8.391172872582848,1.1750162313818664,1,2.0,1,1
GWIS Weekly Burnt Areas,Uganda,1.0,Africa,197385.31,34122.25,451694.75,Uganda,128.3824,265.7860423235584,3518.3541513478485,1537.4795143259514,5,4.7,5,2
GWIS Weekly Burnt Areas,Uganda,2.0,Africa,114696.79250000001,3946.25,357599.5,Uganda,128.3824,30.738247610264338,2785.4246376450355,893.3996599222324,5,4.2,2,2
GWIS Weekly Burnt Areas,Uganda,3.0,Africa,17649.468,612.0,65870.6,Uganda,128.3824,4.76700856192126,513.0812323184488,137.47575991724725,5,4.5,5,2
GWIS Weekly Burnt Areas,Uganda,4.0,Africa,911.895,0.0,4248.5,Uganda,128.3824,0.0,33.092542279938684,7.102959595707823,3,2.8,3,1
GWIS Weekly Burnt Areas,Uganda,5.0,Africa,610.125,0.0,1913.25,Uganda,128.3824,0.0,14.902743678261196,4.752403756278119,4,3.2,3,1
GWIS Weekly Burnt Areas,Uganda,6.0,Africa,2256.466,45.4,7116.4,Uganda,128.3824,0.35363102730592355,55.4312740687197,17.576131930856565,4,3.7,4,1
GWIS Weekly Burnt Areas,Uganda,7.0,Africa,7641.2925,537.75,26714.0,Uganda,128.3824,4.188658258452873,208.0814815737983,59.51978230660901,5,4.3,5,2
GWIS Weekly Burnt Areas,Uganda,8.0,Africa,4287.855,252.0,18727.0,Uganda,128.3824,1.9628858784381662,145.8689041488553,33.39908741385112,1,2.7,1,2
GWIS Weekly Burnt Areas,Uganda,9.0,Africa,5376.366,0.0,26315.2,Uganda,128.3824,0.0,204.97513677887315,41.87774959807575,1,2.7,1,1
GWIS Weekly Burnt Areas,Uganda,10.0,Africa,12362.75,0.0,63903.25,Uganda,128.3824,0.0,497.7570913146974,96.29629918119619,5,4.2,5,1
GWIS Weekly Burnt Areas,Uganda,11.0,Africa,23553.2525,0.0,85831.5,Uganda,128.3824,0.0,668.5612669649423,183.46169334737473,1,3.2,1,1
GWIS Weekly Burnt Areas,Uganda,12.0,Africa,88395.63399999999,7103.6,255479.6,Uganda,128.3824,55.33157192886253,1989.9892820199655,688.5338956118595,3,4.0,5,2
GWIS Weekly Burnt Areas,Ukraine,1.0,Europe,149.1875,0.0,1135.5,Ukraine,826.4796,0.0,1.3738996098633287,0.18050959757506416,1,1.5,1,1
GWIS Weekly Burnt Areas,Ukraine,2.0,Europe,1133.9175,0.0,6003.5,Ukraine,826.4796,0.0,7.263942146908406,1.3719848620583013,1,1.8,1,1
GWIS Weekly Burnt Areas,Ukraine,3.0,Europe,34565.48,219.0,123895.4,Ukraine,826.4796,0.26497931709385203,149.9073903336513,41.822544682288594,4,3.5,4,2
GWIS Weekly Burnt Areas,Ukraine,4.0,Europe,28025.355,550.5,98105.25,Ukraine,826.4796,0.66607814639345,118.70256688731337,33.90931246215877,4,3.5,4,1
GWIS Weekly Burnt Areas,Ukraine,5.0,Europe,3498.5425,147.0,18443.25,Ukraine,826.4796,0.17786282928217467,22.315432831009986,4.23306576472063,3,2.8,3,1
GWIS Weekly Burnt Areas,Ukraine,6.0,Europe,2085.536,0.0,7688.8,Ukraine,826.4796,0.0,9.303072937311459,2.5233968267335336,3,2.7,3,1
GWIS Weekly Burnt Areas,Ukraine,7.0,Europe,43481.082500000004,3246.0,116077.5,Ukraine,826.4796,3.927501658843122,140.44811269388865,52.60998880069152,5,4.0,5,2
GWIS Weekly Burnt Areas,Ukraine,8.0,Europe,63613.0625,17411.0,179354.75,Ukraine,826.4796,21.06646068457104,217.0104985047423,76.9687025547878,1,2.8,1,2
GWIS Weekly Burnt Areas,Ukraine,9.0,Europe,25074.3,1413.6,92736.6,Ukraine,826.4796,1.7103870440359326,112.20676227217224,30.33867986578253,1,2.5,1,2
GWIS Weekly Burnt Areas,Ukraine,10.0,Europe,37108.4775,1582.25,165715.5,Ukraine,826.4796,1.9144453172225908,200.50767133272254,44.899447608870204,5,3.8,5,2
GWIS Weekly Burnt Areas,Ukraine,11.0,Europe,6593.79,70.5,36308.25,Ukraine,826.4796,0.08530156098226743,43.93121136928244,7.978164252330003,1,2.3,1,1
GWIS Weekly Burnt Areas,Ukraine,12.0,Europe,198.432,0.0,1181.8,Ukraine,826.4796,0.0,1.4299203513311156,0.24009304040898286,1,1.3,1,1
GWIS Weekly Burnt Areas,United Kingdom,1.0,Europe,38.707499999999996,0.0,308.25,United Kingdom,257.98,0.0,1.194860066671835,0.15004070082952164,1,2.0,1,1
GWIS Weekly Burnt Areas,United Kingdom,2.0,Europe,132.585,0.0,988.0,United Kingdom,257.98,0.0,3.8297542445150783,0.5139351887743235,1,2.0,1,1
GWIS Weekly Burnt Areas,United Kingdom,3.0,Europe,899.268,0.0,5640.4,United Kingdom,257.98,0.0,21.86371036514458,3.4858051011706332,3,2.8,3,1
GWIS Weekly Burnt Areas,United Kingdom,4.0,Europe,926.625,0.0,4504.75,United Kingdom,257.98,0.0,17.461624932165282,3.5918482052872314,3,2.8,3,1
GWIS Weekly Burnt Areas,United Kingdom,5.0,Europe,361.75,0.0,2417.75,United Kingdom,257.98,0.0,9.371850531048917,1.4022404837584308,3,2.8,3,1
GWIS Weekly Burnt Areas,United Kingdom,6.0,Europe,230.85,0.0,1819.8,United Kingdom,257.98,0.0,7.054035196526862,0.8948368090549654,3,3.0,3,1
